Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
59,,Neodiprion sertifer,15242,15261,7.02,2,,,,Exact,0,Neodiprion sertifer (Geoffroy),Neodiprion sertifer,152789,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Hymenoptera|Symphyta|Tenthredinoidea|Diprionidae|Neodiprion|Neodiprion sertifer,
60,,Orthoptera,20282,20292,5.53,1,,,,Exact,0,"Orthoptera Latreille, 1810",Orthoptera,8NKFC,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Orthoptera,
61,,Orussidae,9670,9679,4.83,1,,,,Exact,0,Orussidae,Orussidae,DQZ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Orussoidea|Orussidae,
62,,Orussoidea,8023,8033,4.36,1,,,,Exact,0,Orussoidea,Orussoidea,5FQ,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Orussoidea,
63,,Parasitica,7420,7431,1.69,1,,,,Exact,0,Schiedeella sect. Parasitica (A.Rich. & Galeotti) Burns-Bal.,Parasitica,895462-1,167,IPNI,,
64,,Pelecinidae,15898,15910,4.91,1,,,,Exact,0,Pelecinidae,Pelecinidae,62655,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Proctotrupoidea|Pelecinidae,
65,,Pelecinus polyturator,15845,15866,12.09,2,,,,Exact,0,Pelecinus polyturator (Drury),Pelecinus polyturator,154055,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Hymenoptera|Apocrita|Terebrantes|Proctotrupoidea|Pelecinidae|Pelecinus|Pelecinus polyturator,
66,,Platygastroidea,8508,8524,5.21,1,,,,Exact,0,Platygastroidea,Platygastroidea,5JB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Platygastroidea,
67,,Pristaulacus strangliae,15924,15947,7.33,2,,,,Fuzzy,1,"Pristaulacus strangaliae Rohwer, 1917",Pristaulacus strangaliae,4MHZP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Evanioidea|Aulacidae|Pristaulacus|Pristaulacus strangaliae,
68,,Proctotrupoidea,3461,3478,5.21,1,,,,Exact,0,Proctotrupoidea,Proctotrupoidea,5K8,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Proctotrupoidea,
69,,Pteromalidae,19797,19809,5.68,1,,,,Exact,0,Pteromalidae,Pteromalidae,FD9,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Chalcidoidea|Pteromalidae,
70,,Solenopsis invicta,19522,19540,10.99,2,,,,Exact,0,"Solenopsis invicta Buren, 1972",Solenopsis invicta,6Z4TF,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea|Formicidae|Myrmicinae|Solenopsidini|Solenopsis|Solenopsis invicta,
71,,Stephanoidea,9875,9887,4.71,1,,,,Exact,0,Stephanoidea,Stephanoidea,5PN,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Stephanoidea,
72,,Symphyta,6996,7005,3.99,1,,,,Exact,0,Symphyta,Symphyta,7QWK,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Lasiocampoidea|Lasiocampidae|Symphyta,
73,,Taxon,6650,6655,1.77,1,,,,Exact,0,Taxon,Taxon,51015831-1,167,IPNI,,
74,,Tenebrionidae,19842,19855,5.66,1,,,,Exact,0,Tenebrionidae,Tenebrionidae,GZD,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Tenebrionoidea|Tenebrionidae,
75,,Tenebrionoidea,20041,20055,4.71,1,,,,Exact,0,Tenebrionoidea,Tenebrionoidea,622Q6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Coleoptera|Tenebrionoidea,
76,,Tenthredinoidea,15276,15292,5.21,1,,,,Exact,0,Tenthredinoidea,Tenthredinoidea,5QG,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Tenthredinoidea,
77,,Tribolium castaneum,25826,25845,12.54,2,,,,Exact,0,"Tribolium castaneum (Herbst, 1797)",Tribolium castaneum,187246,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Holometabola|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Tribolium|Tribolium castaneum,
78,,Tribolium casteneum,19552,19571,7.68,2,,,,Exact,0,Tribolium casteneum,Tribolium casteneum,406475,168,ION,,
79,,Trichopria nigra,15527,15543,10.07,2,,,,Exact,0,"Trichopria nigra (Nees, 1834)",Trichopria nigra,4503078,11,GBIF Backbone Taxonomy,Animalia|Arthropoda|Insecta|Hymenoptera|Diapriidae|Trichopria|Trichopria nigra,
80,,Trigonaloidea,9861,9874,4.69,1,,,,Exact,0,Trigonaloidea,Trigonaloidea,62327,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Trigonaloidea,
81,,Vespina,7849,7858,3.46,1,,,,Exact,0,Vespina,Vespina,86K5,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Lepidoptera|Incurvarioidea|Incurvariidae|Vespina,
82,,Vespoidea,9718,9727,4.43,1,,,,Exact,0,Vespoidea,Vespoidea,VP,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Vespoidea,
83,,Vespomorpha,7938,7949,5.13,1,,,,Exact,0,Vespomorpha,Vespomorpha,86KC,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hymenoptera|Chalcidoidea|Chalcididae|Vespomorpha,
