Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
46,,Dendropsophus marmoratus,50491,50516,12.30,2,,,,Exact,0,"Dendropsophus marmoratus (Laurenti, 1768)",Dendropsophus marmoratus,34S5Z,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hylidae|Dendropsophinae|Dendropsophus|Dendropsophus marmoratus,
47,,Eleutherodactylini,93653,93671,3.79,1,,,,Exact,0,Eleutherodactylini,Eleutherodactylini,1915424,168,ION,,
48,,Eleutherodactylus dolops,92541,92565,11.05,2,,,,Exact,0,"Eleutherodactylus dolops Lynch & Duellman, 1980",Eleutherodactylus dolops,39986,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Brachycephaloidea|Craugastoridae|Holoadeninae|Niceforonia|Niceforonia dolops,
49,,Eleutherodactylus martinicensis,93732,93764,13.10,2,,,,Exact,0,"Eleutherodactylus martinicensis (Tschudi, 1838)",Eleutherodactylus martinicensis,399G8,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Brachycephaloidea|Eleutherodactylidae|Eleutherodactylinae|Eleutherodactylus|Eleutherodactylus martinicensis,
50,,Engystomops,50657,50668,4.95,1,,,,Exact,0,"Engystomops Jiménez de la Espada, 1872",Engystomops,62S7T,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Leptodactylidae|Leiuperinae|Engystomops,
51,,Epipedobates,93148,93160,3.14,1,,,,Exact,0,"Epipedobates Myers, 1987",Epipedobates,4D8Z,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dendrobatoidea|Dendrobatidae|Colostethinae|Epipedobates,
52,,Epipedobates tricolor,93348,93369,6.41,2,,,,Exact,0,"Epipedobates tricolor (Boulenger, 1899)",Epipedobates tricolor,6FVNM,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Dendrobatoidea|Dendrobatidae|Colostethinae|Epipedobates|Epipedobates tricolor,
53,,Hyla arborea,92941,92953,9.56,2,,,,Exact,0,"Hyla arborea (Linnaeus, 1758)",Hyla arborea,3NCKV,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hylidae|Hylinae|Hyla|Hyla arborea,
54,,Hyla arenicolor,92924,92940,10.07,2,,,,Exact,0,"Hyla arenicolor Cope, 1866",Hyla arenicolor,3NCKY,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hylidae|Hylinae|Dryophytes|Dryophytes arenicolor,
55,,Hyloidea,25312,25320,4.55,1,,,,Exact,0,"Alconeura (Hyloidea) McAtee, 1926",Hyloidea,8JMFB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Cicadomorpha|Membracoidea|Cicadellidae|Typhlocybinae|Dikraneurini|Alconeura|Alconeura,
56,,Hypsiboas,50465,50474,2.84,1,,,,Exact,0,"Hypsiboas Wagler, 1830",Hypsiboas,638FR,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Anura|Hylidae|Cophomantinae|Boana,
57,,L. mystaceus,45141,45153,6.87,2,,,,NoMatch,,,,,,,,
