Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
26,,Halichoeres garnoti,61272,61291,9.21,2,,,,Exact,0,"Halichoeres garnoti (Valenciennes, 1839)",Halichoeres garnoti,3JBRB,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Labridae|Halichoeres|Halichoeres garnoti,
27,,Labridae,6838,6846,4.39,1,,,,Exact,0,Labridae,Labridae,BPN,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Labridae,
28,,Lobophyllia,15172,15183,5.76,1,,,,Exact,0,"Lobophyllia de Blainville, 1830",Lobophyllia,84PRL,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Lobophylliidae|Lobophyllia,
29,,Mega,25783,25787,2.12,1,,,,Exact,0,Mega,Mega,98021101,169,uBio NameBank,,
30,,Montipora,14945,14954,5.56,1,,,,Exact,0,"Montipora Blainville, 1830",Montipora,84QLG,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Acroporidae|Montipora,
31,,Montipora corals,33560,33576,5.14,2,,,,PartialExact,0,"Montipora Blainville, 1830",Montipora,84QLG,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Acroporidae|Montipora,
32,,P. maculatus,62430,62443,7.67,2,,,,NoMatch,,,,,,,,
33,,Planes,60838,60844,2.74,1,,,,Exact,0,"Planes Bowdich, 1825",Planes,7PSHW,1,Catalogue of Life,Biota|Animalia|Arthropoda|Malacostraca|Decapoda|Pleocyemata|Brachyura|Eubrachyura|Thoracotremata|Grapsoidea|Grapsidae|Planes,
34,,Plectropomus leopardus,62403,62425,12.99,2,,,,Exact,0,"Plectropomus leopardus (Lacepède, 1802)",Plectropomus leopardus,77QLB,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Serranidae|Plectropomus|Plectropomus leopardus,
35,,Pocillopora,15125,15136,5.64,1,,,,Exact,0,"Pocillopora Lamarck, 1816",Pocillopora,84SGV,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Pocilloporidae|Pocillopora,
36,,Pomacentridae,6875,6888,5.10,1,,,,Exact,0,Pomacentridae,Pomacentridae,627L3,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Pomacentridae,
37,,Porites,14969,14976,2.22,1,,,,Exact,0,"Porites Link, 1807",Porites,84SLP,1,Catalogue of Life,Biota|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Poritidae|Porites,
38,,Serranidae,6927,6937,4.76,1,,,,Exact,0,Serranidae,Serranidae,G8R,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Serranidae,
39,,Taxon,40000,40005,1.77,1,,,,Exact,0,Taxon,Taxon,51015831-1,167,IPNI,,
40,,Thalassoma jansenii,61023,61042,12.90,2,,,,Exact,0,"Thalassoma jansenii (Bleeker, 1856)",Thalassoma jansenii,55ZND,1,Catalogue of Life,Biota|Animalia|Chordata|Actinopterygii|Perciformes|Labridae|Thalassoma|Thalassoma jansenii,
